,ID,Words,Predicted labels
971,NER_0972,जम्मू,other
972,NER_0973,और,other
973,NER_0974,कश्मीर,other
974,NER_0975,राज्य,location
975,NER_0976,की,other
976,NER_0977,ज़ांस्कर,other
977,NER_0978,सीट,other
978,NER_0979,से,other
979,NER_0980,निर्दलीय,other
980,NER_0981,के,other
981,NER_0982,विधायक,other
982,NER_0983,हैं,other
983,NER_0984,.,other
984,NER_0985,newline,other
985,NER_0986,मल्लिकार्जुनपल्लॆ,other
986,NER_0987,कर्नूलु,other
987,NER_0988,में,other
988,NER_0989,भारत,location
989,NER_0990,के,other
990,NER_0991,आन्ध्रप्रदेश,location
991,NER_0992,राज्य,location
992,NER_0993,के,other
993,NER_0994,अन्तर्गत,other
994,NER_0995,के,other
995,NER_0996,कर्नूलु,other
996,NER_0997,जिले,location
997,NER_0998,का,other
998,NER_0999,एक,other
999,NER_1000,गांव,location
1000,NER_1001,है,other
1001,NER_1002,.,other
1002,NER_1003,newline,other
1003,NER_1004,कोरापुट,other
1004,NER_1005,में,other
1005,NER_1006,बने,other
1006,NER_1007,मंदिर,other
1007,NER_1008,nan,other
1008,NER_1009,मठ,other
1009,NER_1010,nan,other
1010,NER_1011,मध्य,location
1011,NER_1012,काल,other
1012,NER_1013,के,other
1013,NER_1014,स्मारक,other
1014,NER_1015,nan,other
1015,NER_1016,आदि,other
1016,NER_1017,अतीत,other
1017,NER_1018,की,other
1018,NER_1019,कहानी,other
1019,NER_1020,कहते,other
1020,NER_1021,प्रतीत,other
1021,NER_1022,होते,other
1022,NER_1023,हैं,other
1023,NER_1024,.,other
1024,NER_1025,newline,other
1025,NER_1026,हिटलर,other
1026,NER_1027,ने,other
1027,NER_1028,दावा,other
1028,NER_1029,किया,other
1029,NER_1030,कि,other
1030,NER_1031,ये,other
1031,NER_1032,धाराएं,other
1032,NER_1033,जर्मनी,location
1033,NER_1034,की,other
1034,NER_1035,संप्रभुता,other
1035,NER_1036,का,other
1036,NER_1037,उल्लंघन,other
1037,NER_1038,करती,other
1038,NER_1039,थी,other
1039,NER_1040,.,other
1040,NER_1041,newline,other
1041,NER_1042,संग्वि,other
1042,NER_1043,nan,other
1043,NER_1044,जैनथ,other
1044,NER_1045,मण्डल,location
1045,NER_1046,में,other
1046,NER_1047,भारत,location
1047,NER_1048,के,other
1048,NER_1049,आन्ध्रप्रदेश,location
1049,NER_1050,राज्य,location
1050,NER_1051,के,other
1051,NER_1052,अन्तर्गत,other
1052,NER_1053,के,other
1053,NER_1054,अदिलाबादु,other
1054,NER_1055,जिले,location
1055,NER_1056,का,other
1056,NER_1057,एक,other
1057,NER_1058,गांव,location
1058,NER_1059,है,other
1059,NER_1060,.,other
1060,NER_1061,newline,other
1061,NER_1062,गरारी,other
1062,NER_1063,में,other
1063,NER_1064,भारत,location
1064,NER_1065,के,other
1065,NER_1066,बिहार,location
1066,NER_1067,राज्य,location
1067,NER_1068,के,other
1068,NER_1069,अन्तर्गत,other
1069,NER_1070,पुर्णिया,location
1070,NER_1071,मण्डल,location
1071,NER_1072,के,other
1072,NER_1073,अररिया,location
1073,NER_1074,जिले,location
1074,NER_1075,का,other
1075,NER_1076,एक,other
1076,NER_1077,गांव,location
1077,NER_1078,है,other
1078,NER_1079,.,other
1079,NER_1080,newline,other
1080,NER_1081,यह,other
1081,NER_1082,वर्ष,other
1082,NER_1083,1993,number
1083,NER_1084,के,other
1084,NER_1085,बाद,other
1085,NER_1086,से,other
1086,NER_1087,अब,other
1087,NER_1088,तक,other
1088,NER_1089,का,other
1089,NER_1090,सबसे,other
1090,NER_1091,भारी,other
1091,NER_1092,उपग्रह,other
1092,NER_1093,है,other
1093,NER_1094,.,other
1094,NER_1095,newline,other
1095,NER_1096,डुमडोली,other
1096,NER_1097,पतलिया,other
1097,NER_1098,nan,other
1098,NER_1099,भिकियासैण,other
1099,NER_1100,तहसील,location
1100,NER_1101,में,other
1101,NER_1102,भारत,location
1102,NER_1103,के,other
1103,NER_1104,उत्तराखण्ड,other
1104,NER_1105,राज्य,location
1105,NER_1106,के,other
1106,NER_1107,अन्तर्गत,other
1107,NER_1108,कुमाऊं,other
1108,NER_1109,मण्डल,location
1109,NER_1110,के,other
1110,NER_1111,अल्मोड़ा,location
1111,NER_1112,जिले,location
1112,NER_1113,का,other
1113,NER_1114,एक,other
1114,NER_1115,गांव,location
1115,NER_1116,है,other
1116,NER_1117,.,other
1117,NER_1118,newline,other
1118,NER_1119,ब्रज,other
1119,NER_1120,क्षेत्र,other
1120,NER_1121,का,other
1121,NER_1122,अकोस,other
1122,NER_1123,गावं,location
1123,NER_1124,कई,other
1124,NER_1125,ऐतिहासिक,other
1125,NER_1126,और,other
1126,NER_1127,धार्मिक,other
1127,NER_1128,स्थानों,other
1128,NER_1129,के,other
1129,NER_1130,बीच,other
1130,NER_1131,में,other
1131,NER_1132,यमुना,other
1132,NER_1133,के,other
1133,NER_1134,तट,other
1134,NER_1135,पर,other
1135,NER_1136,बसा,other
1136,NER_1137,हुआ,other
1137,NER_1138,है,other
1138,NER_1139,.,other
1139,NER_1140,newline,other
1140,NER_1141,पिस्ता,other
1141,NER_1142,संदेश,other
1142,NER_1143,एक,other
1143,NER_1144,बंगाली,other
1144,NER_1145,व्यंजन,other
1145,NER_1146,है,other
1146,NER_1147,.,other
1147,NER_1148,newline,other
1148,NER_1149,लाहौर,location
1149,NER_1150,2010,other
1150,NER_1151,फ़िल्म,other
1151,NER_1152,२०१०,location
1152,NER_1153,की,other
1153,NER_1154,एक,other
1154,NER_1155,बॉलीवुड,other
1155,NER_1156,फ़िल्म,other
1156,NER_1157,है,other
1157,NER_1158,.,other
1158,NER_1159,newline,other
1159,NER_1160,उन्होने,other
1160,NER_1161,सन्,other
1161,NER_1162,1978,other
1162,NER_1163,में,other
1163,NER_1164,सहारा,other
1164,NER_1165,इण्डिया,other
1165,NER_1166,परिवार,other
1166,NER_1167,की,other
1167,NER_1168,स्थापना,other
1168,NER_1169,की,other
1169,NER_1170,.,other
1170,NER_1171,newline,other
1171,NER_1172,लालढाक,other
1172,NER_1173,वन्दोबस्ती,other
1173,NER_1174,nan,other
1174,NER_1175,रामनगर,location
1175,NER_1176,तहसील,location
1176,NER_1177,में,other
1177,NER_1178,भारत,location
1178,NER_1179,के,other
1179,NER_1180,उत्तराखण्ड,other
1180,NER_1181,राज्य,location
1181,NER_1182,के,other
1182,NER_1183,अन्तर्गत,other
1183,NER_1184,कुमाऊं,other
1184,NER_1185,मण्डल,location
1185,NER_1186,के,other
1186,NER_1187,नैनीताल,location
1187,NER_1188,जिले,location
1188,NER_1189,का,other
1189,NER_1190,एक,other
1190,NER_1191,गांव,location
1191,NER_1192,है,other
1192,NER_1193,.,other
1193,NER_1194,newline,other
1194,NER_1195,पाउलो,location
1195,NER_1196,न्यास,other
1196,NER_1197,सुमात्रा,other
1197,NER_1198,के,other
1198,NER_1199,उत्तरी,other
1199,NER_1200,-,other
1200,NER_1201,पश्चिमी,other
1201,NER_1202,तट,other
1202,NER_1203,पर,other
1203,NER_1204,एक,other
1204,NER_1205,द्वीप,location
1205,NER_1206,है,other
1206,NER_1207,जहां,other
1207,NER_1208,से,other
1208,NER_1209,दासों,other
1209,NER_1210,को,other
1210,NER_1211,1820,other
1211,NER_1212,से,other
1212,NER_1213,तब,other
1213,NER_1214,तक,other
1214,NER_1215,लाया,other
1215,NER_1216,जाता,other
1216,NER_1217,रहा,other
1217,NER_1218,जब,other
1218,NER_1219,तक,other
1219,NER_1220,कि,other
1220,NER_1221,दास,name
1221,NER_1222,उन्मूलन,other
1222,NER_1223,अधिनियम,other
1223,NER_1224,1833,other
1224,NER_1225,के,other
1225,NER_1226,बाद,other
1226,NER_1227,दास,name
1227,NER_1228,व्यापार,other
1228,NER_1229,अंततः,other
1229,NER_1230,समाप्त,other
1230,NER_1231,नहीं,other
1231,NER_1232,हो,other
1232,NER_1233,गया,other
1233,NER_1234,.,other
1234,NER_1235,newline,other
1235,NER_1236,प्रतियोगिता,other
1236,NER_1237,के,other
1237,NER_1238,फाइनल,other
1238,NER_1239,में,other
1239,NER_1240,जर्सी,location
1240,NER_1241,44,number
1241,NER_1242,रन,other
1242,NER_1243,से,other
1243,NER_1244,हराने,other
1244,NER_1245,के,other
1245,NER_1246,साथ,other
1246,NER_1247,ओमान,location
1247,NER_1248,सेंट,other
1248,NER_1249,मुक्तिदाता,other
1249,NER_1250,में,other
1250,NER_1251,ग्रीनविल्ले,other
1251,NER_1252,क्रिकेट,other
1252,NER_1253,ग्राउंड,other
1253,NER_1254,पर,other
1254,NER_1255,खेला,other
1255,NER_1256,गया,other
1256,NER_1257,था,other
1257,NER_1258,.,other
1258,NER_1259,newline,other
1259,NER_1260,इस,other
1260,NER_1261,दौरान,other
1261,NER_1262,इवानोविच,other
1262,NER_1263,ने,other
1263,NER_1264,कुछ,other
1264,NER_1265,ग़लतियां,other
1265,NER_1266,भी,other
1266,NER_1267,कीं,other
1267,NER_1268,जिसका,other
1268,NER_1269,फायदा,other
1269,NER_1270,शारापोवा,other
1270,NER_1271,ने,other
1271,NER_1272,उठाया,other
1272,NER_1273,.,other
1273,NER_1274,newline,other
1274,NER_1275,नीराल,other
1275,NER_1276,nan,other
1276,NER_1277,जैनथ,other
1277,NER_1278,मण्डल,location
1278,NER_1279,में,other
1279,NER_1280,भारत,location
1280,NER_1281,के,other
1281,NER_1282,आन्ध्रप्रदेश,location
1282,NER_1283,राज्य,location
1283,NER_1284,के,other
1284,NER_1285,अन्तर्गत,other
1285,NER_1286,के,other
1286,NER_1287,अदिलाबादु,other
1287,NER_1288,जिले,location
1288,NER_1289,का,other
1289,NER_1290,एक,other
1290,NER_1291,गांव,location
1291,NER_1292,है,other
1292,NER_1293,.,other
1293,NER_1294,newline,other
1294,NER_1295,घरेलू,other
1295,NER_1296,तापमान,other
1296,NER_1297,पर,other
1297,NER_1298,nan,other
1298,NER_1299,यह,other
1299,NER_1300,तरल,other
1300,NER_1301,रूप,name
1301,NER_1302,में,other
1302,NER_1303,हल्की,other
1303,NER_1304,नीली,other
1304,NER_1305,छटा,other
1305,NER_1306,वाला,other
1306,NER_1307,बेरंग,other
1307,NER_1308,nan,other
1308,NER_1309,बेस्वाद,other
1309,NER_1310,और,other
1310,NER_1311,बिना,other
1311,NER_1312,गंध,other
1312,NER_1313,का,other
1313,NER_1314,होता,other
1314,NER_1315,है,other
1315,NER_1316,.,other
1316,NER_1317,newline,other
1317,NER_1318,बेला,other
1318,NER_1319,१,number
1319,NER_1320,इमामगंज,other
1320,NER_1321,nan,other
1321,NER_1322,गया,other
1322,NER_1323,nan,other
1323,NER_1324,बिहार,location
1324,NER_1325,स्थित,other
1325,NER_1326,एक,other
1326,NER_1327,गांव,location
1327,NER_1328,है,other
1328,NER_1329,.,other
1329,NER_1330,newline,other
1330,NER_1331,चैकरोन,other
1331,NER_1332,nan,other
1332,NER_1333,द्वाराहाट,other
1333,NER_1334,तहसील,location
1334,NER_1335,में,other
1335,NER_1336,भारत,location
1336,NER_1337,के,other
1337,NER_1338,उत्तराखण्ड,other
1338,NER_1339,राज्य,location
1339,NER_1340,के,other
1340,NER_1341,अन्तर्गत,other
1341,NER_1342,कुमाऊं,other
1342,NER_1343,मण्डल,location
1343,NER_1344,के,other
1344,NER_1345,अल्मोड़ा,location
1345,NER_1346,जिले,location
1346,NER_1347,का,other
1347,NER_1348,एक,other
1348,NER_1349,गांव,location
1349,NER_1350,है,other
1350,NER_1351,.,other
1351,NER_1352,newline,other
1352,NER_1353,व्यक्ति,other
1353,NER_1354,और,other
1354,NER_1355,समाज,other
1355,NER_1356,के,other
1356,NER_1357,रक्त,other
1357,NER_1358,में,other
1358,NER_1359,वीरता,other
1359,NER_1360,प्रकट,other
1360,NER_1361,हो,other
1361,NER_1362,इसलिए,other
1362,NER_1363,दशहरे,other
1363,NER_1364,का,other
1364,NER_1365,उत्सव,other
1365,NER_1366,रखा,other
1366,NER_1367,गया,other
1367,NER_1368,है,other
1368,NER_1369,.,other
1369,NER_1370,newline,other
1370,NER_1371,52,number
1371,NER_1372,शिष्यों,other
1372,NER_1373,के,other
1373,NER_1374,गुरू,other
1374,NER_1375,स्वामी,other
1375,NER_1376,हरिदासजी,other
1376,NER_1377,का,other
1377,NER_1378,बाल्यकाल,other
1378,NER_1379,से,other
1379,NER_1380,जवानी,other
1380,NER_1381,तक,other
1381,NER_1382,का,other
1382,NER_1383,समय,other
1383,NER_1384,उतना,other
1384,NER_1385,ही,other
1385,NER_1386,कंटका,other
1386,NER_1387,कीर्ण,other
1387,NER_1388,रहा,other
1388,NER_1389,जितना,other
1389,NER_1390,शोभ्य,other
1390,NER_1391,nan,other
1391,NER_1392,सुरभ्य,other
1392,NER_1393,nan,other
1393,NER_1394,अष्टांगयोगी,other
1394,NER_1395,व,other
1395,NER_1396,सिद्ध,other
1396,NER_1397,पौरूषवान,other
1397,NER_1398,उसका,other
1398,NER_1399,जीवन,other
1399,NER_1400,जवानी,other
1400,NER_1401,से,other
1401,NER_1402,समाधि,other
1402,NER_1403,तक,other
1403,NER_1404,रहा,other
1404,NER_1405,.,other
1405,NER_1406,newline,other
1406,NER_1407,भावर,other
